# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.commit.ms,1754983603342000000,1754983619720000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754983603342000000,1754983619720000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1754983603342000000,1754983619720000000,272
jps.global.initialize.library.bridges.ms,1754983603342000000,1754983619720000000,0
workspaceModel.load.cache.metadata.from.file.ms,1754983603342000000,1754983619720000000,8
jps.save.global.entities.ms,1754983603342000000,1754983619720000000,0
jps.global.handle.changed.events.ms,1754983603342000000,1754983619720000000,0
workspaceModel.moduleBridge.before.changed.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754983603342000000,1754983619720000000,2
workspaceModel.mutableEntityStorage.instances.count,1754983603342000000,1754983619720000000,40
workspaceModel.moduleManagerBridge.build.module.graph.ms,1754983603342000000,1754983619720000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1754983603342000000,1754983619720000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1754983603342000000,1754983619720000000,0
jps.global.get.library.by.name.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1754983603342000000,1754983619720000000,0
workspaceModel.sync.entities.ms,1754983603342000000,1754983619720000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754983603342000000,1754983619720000000,1
jps.module.iml.entities.serializer.load.entities.ms,1754983603342000000,1754983619720000000,16
jps.global.initialize.library.bridges.after.loading.ms,1754983603342000000,1754983619720000000,0
jps.facet.change.listener.before.change.events.ms,1754983603342000000,1754983619720000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1754983603342000000,1754983619720000000,46
jps.apply.loaded.storage.ms,1754983603342000000,1754983619720000000,6
workspaceModel.mutableEntityStorage.has.same.entities.ms,1754983603342000000,1754983619720000000,0
workspaceModel.global.updates.count,1754983603342000000,1754983619720000000,1
jps.facet.change.listener.init.bridge.ms,1754983603342000000,1754983619720000000,0
jps.load.project.to.empty.storage.ms,1754983603342000000,1754983619720000000,39
workspaceModel.moduleBridge.facet.initialization.ms,1754983603342000000,1754983619720000000,1
jps.storage.jps.conf.reader.load.component.ms,1754983603342000000,1754983619720000000,3
workspaceModel.moduleManagerBridge.create.module.instance.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754983603342000000,1754983619720000000,0
jps.reload.project.entities.ms,1754983603342000000,1754983619720000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1754983603342000000,1754983619720000000,0
jps.load.initial.state.ms,1754983603342000000,1754983619720000000,6
workspaceModel.moduleBridge.update.option.ms,1754983603342000000,1754983619720000000,0
jps.artifact.entities.serializer.save.entities.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1754983603342000000,1754983619720000000,1
workspaceModel.global.apply.state.to.project.ms,1754983603342000000,1754983619720000000,12
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754983603342000000,1754983619720000000,5
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754983603342000000,1754983619720000000,2
workspaceModel.save.cache.to.file.ms,1754983603342000000,1754983619720000000,105
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754983603342000000,1754983619720000000,46
workspaceModel.mutableEntityStorage.replace.by.source.ms,1754983603342000000,1754983619720000000,7
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754983603342000000,1754983619720000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1754983603342000000,1754983619720000000,0
workspaceModel.do.save.caches.ms,1754983603342000000,1754983619720000000,103
workspaceModel.moduleManagerBridge.newModule.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1754983603342000000,1754983619720000000,0
jps.project.serializers.load.ms,1754983603342000000,1754983619720000000,17
workspaceModel.moduleManagerBridge.get.modules.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754983603342000000,1754983619720000000,0
workspaceModel.orphan.listener.update.ms,1754983603342000000,1754983619720000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1754983603342000000,1754983619720000000,0
jps.global.get.library.ms,1754983603342000000,1754983619720000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1754983603342000000,1754983619720000000,1
jps.global.get.libraries.ms,1754983603342000000,1754983619720000000,1
workspaceModel.global.updates.ms,1754983603342000000,1754983619720000000,4
jps.facet.change.listener.process.change.events.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754983603342000000,1754983619720000000,0
jps.global.handle.before.change.events.ms,1754983603342000000,1754983619720000000,0
jps.library.entities.serializer.save.entities.ms,1754983603342000000,1754983619720000000,0
jps.app.storage.content.reader.load.component.ms,1754983603342000000,1754983619720000000,3
workspaceModel.mutableEntityStorage.entities.ms,1754983603342000000,1754983619720000000,0
jps.save.changed.project.entities.ms,1754983603342000000,1754983619720000000,0
jps.module.iml.entities.serializer.save.entities.ms,1754983603342000000,1754983619720000000,0
jps.artifact.entities.serializer.load.entities.ms,1754983603342000000,1754983619720000000,1
jps.library.entities.serializer.load.entities.ms,1754983603342000000,1754983619720000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1754983603342000000,1754983619720000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1754983603342000000,1754983619720000000,12
workspaceModel.load.cache.from.file.ms,1754983603342000000,1754983619720000000,71
jps.project.serializers.save.ms,1754983603342000000,1754983619720000000,0
StorageLockContext.competingThreads.avg,1754983603342000000,1754983619720000000,0.0
FilePageCache.totalPageLoadsUs,1754983603342000000,1754983619720000000,173153
FilePageCache.pageHits,1754983603342000000,1754983619720000000,0
FilePageCache.pageLoads,1754983603342000000,1754983619720000000,240
MappedFileStorage.totalBytesMapped,1754983603342000000,1754983619720000000,0
DirectByteBufferAllocator.misses,1754983603342000000,1754983619720000000,237
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1754983603342000000,1754983619720000000,44056576
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1754983603342000000,1754983619720000000,41959424
FilePageCache.uncachedFileAccess,1754983603342000000,1754983619720000000,139
DirectByteBufferAllocator.disposed,1754983603342000000,1754983619720000000,193
FilePageCache.maxCacheSizeInBytes,1754983603342000000,1754983619720000000,246431744
FilePageCache.capacityInBytes,1754983603342000000,1754983619720000000,629145600
FileChannelInterruptsRetryer.totalRetriedAttempts,1754983603342000000,1754983619720000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1754983603342000000,1754983619720000000,8882
FilePageCache.totalPageDisposalsUs,1754983603342000000,1754983619720000000,874
FilePageCache.disposedBuffers,1754983603342000000,1754983619720000000,238
StorageLockContext.competingThreads.max,1754983603342000000,1754983619720000000,0
FilePageCache.maxRegisteredFiles,1754983603342000000,1754983619720000000,538
DirectByteBufferAllocator.reclaimed,1754983603342000000,1754983619720000000,45
DirectByteBufferAllocator.hits,1754983603342000000,1754983619720000000,3
MappedFileStorage.totalPagesMapped,1754983603342000000,1754983619720000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1754983603342000000,1754983619720000000,0
MappedFileStorage.storages,1754983603342000000,1754983619720000000,0
FilePageCache.pageFastCacheHits,1754983603342000000,1754983619720000000,4656
StorageLockContext.competingThreads.90P,1754983603342000000,1754983619720000000,0
