# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.facet.change.listener.init.bridge.ms,1754983173151000000,1754983220679000000,1
workspaceModel.do.save.caches.ms,1754983173151000000,1754983220679000000,45
workspaceModel.moduleBridge.update.option.ms,1754983173151000000,1754983220679000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1754983173151000000,1754983220679000000,0
jps.app.storage.content.reader.load.component.ms,1754983173151000000,1754983220679000000,3
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1754983173151000000,1754983220679000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754983173151000000,1754983220679000000,49
jps.global.initialize.library.bridges.after.loading.ms,1754983173151000000,1754983220679000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754983173151000000,1754983220679000000,4
jps.facet.change.listener.before.change.events.ms,1754983173151000000,1754983220679000000,0
workspaceModel.mutableEntityStorage.entities.ms,1754983173151000000,1754983220679000000,0
jps.project.serializers.save.ms,1754983173151000000,1754983220679000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1754983173151000000,1754983220679000000,0
jps.global.get.library.ms,1754983173151000000,1754983220679000000,0
jps.module.iml.entities.serializer.load.entities.ms,1754983173151000000,1754983220679000000,16
jps.storage.jps.conf.reader.load.component.ms,1754983173151000000,1754983220679000000,3
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754983173151000000,1754983220679000000,1
workspaceModel.global.apply.state.to.project.ms,1754983173151000000,1754983220679000000,13
workspaceModel.load.cache.from.file.ms,1754983173151000000,1754983220679000000,83
jps.global.initialize.library.bridges.ms,1754983173151000000,1754983220679000000,17
jps.global.get.libraries.ms,1754983173151000000,1754983220679000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754983173151000000,1754983220679000000,0
jps.reload.project.entities.ms,1754983173151000000,1754983220679000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754983173151000000,1754983220679000000,5
workspaceModel.moduleBridgeLoader.loading.modules.ms,1754983173151000000,1754983220679000000,112
jps.project.serializers.load.ms,1754983173151000000,1754983220679000000,16
workspaceModel.moduleBridge.before.changed.ms,1754983173151000000,1754983220679000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754983173151000000,1754983220679000000,0
cacheStateStorage.set.duration,1754983173151000000,1754983220679000000,23
cacheStateStorage.get.counter,1754983173151000000,1754983220679000000,33
cacheStateStorage.get.duration,1754983173151000000,1754983220679000000,39
cacheStateStorage.set.counter,1754983173151000000,1754983220679000000,12
VFS.fileChildByName,1754983173151000000,1754983220679000000,12811
VFS.fileByIdCache.misses,1754983173151000000,1754983220679000000,232
VFS.fileByIdCache.hits,1754983173151000000,1754983220679000000,0
VFS.invertedFileNameIndex.requests,1754983173151000000,1754983220679000000,4
Indexing.cache.totalCacheAccesses,1754983173151000000,1754983220679000000,2891
Indexing.writer_1.totalTimeSpentWritingMs,1754983173151000000,1754983220679000000,0
Indexes.entries.lookupDuration90PMs,1754983173151000000,1754983220679000000,2.0
Indexes.allKeys.lookups,1754983173151000000,1754983220679000000,0
Indexing.writesQueuedAvg,1754983173151000000,1754983220679000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1754983173151000000,1754983220679000000,0.0
Indexes.allKeys.lookupDuration90PMs,1754983173151000000,1754983220679000000,0.0
Indexing.writesQueuedMin,1754983173151000000,1754983220679000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1754983173151000000,1754983220679000000,0
Indexes.stubs.lookupDurationAvgMs,1754983173151000000,1754983220679000000,0.18065506653019447
Indexing.totalTimeIndexersSleptMs,1754983173151000000,1754983220679000000,0
Indexes.stubs.lookupDuration90PMs,1754983173151000000,1754983220679000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1754983173151000000,1754983220679000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1754983173151000000,1754983220679000000,0
Indexes.entries.lookupDurationAvgMs,1754983173151000000,1754983220679000000,0.84375
Indexes.entries.lookupDurationMaxMs,1754983173151000000,1754983220679000000,9.0
Indexing.cache.totalCacheMisses,1754983173151000000,1754983220679000000,1007
Indexing.cache.totalCacheEvicted,1754983173151000000,1754983220679000000,1007
Indexing.writesQueuedMax,1754983173151000000,1754983220679000000,0
Indexes.entries.lookups,1754983173151000000,1754983220679000000,31
Indexes.stubs.lookupDurationMaxMs,1754983173151000000,1754983220679000000,101.0
Indexes.stubs.lookups,1754983173151000000,1754983220679000000,1948
Indexing.writer_3.totalTimeSpentWritingMs,1754983173151000000,1754983220679000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1754983173151000000,1754983220679000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1754983173151000000,1754983220679000000,1
compiler.ArtifactManagerBridge.findArtifact.ms,1754983173151000000,1754983220679000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1754983173151000000,1754983220679000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1754983173151000000,1754983220679000000,0
compiler.ArtifactManagerBridge.commit.ms,1754983173151000000,1754983220679000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1754983173151000000,1754983220679000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1754983173151000000,1754983220679000000,2
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1754983173151000000,1754983220679000000,0
writeAction.wait.ms,1754983173151000000,1754983220679000000,9
writeAction.max.wait.ms,1754983173151000000,1754983220679000000,6
writeAction.count,1754983173151000000,1754983220679000000,15
lexer.JAVA.size.bytes,1754983173151000000,1754983220679000000,8220
lexer.XML.time.ns,1754983173151000000,1754983220679000000,537791
lexer.XML.size.bytes,1754983173151000000,1754983220679000000,649
parser.JAVA.time.ns,1754983173151000000,1754983220679000000,46545500
parser.XML.time.ns,1754983173151000000,1754983220679000000,7050708
parser.XML.size.bytes,1754983173151000000,1754983220679000000,649
DiskQueryRelay.taskExecutionTotalTimeUs,1754983173151000000,1754983220679000000,241573
DiskQueryRelay.tasksExecuted,1754983173151000000,1754983220679000000,565
writeAction.median.wait.ms,1754983173151000000,1754983220679000000,0
lexer.JAVA.time.ns,1754983173151000000,1754983220679000000,8006583
parser.JAVA.size.bytes,1754983173151000000,1754983220679000000,8220
DiskQueryRelay.tasksRequested,1754983173151000000,1754983220679000000,1469
DiskQueryRelay.taskWaitingTotalTimeUs,1754983173151000000,1754983220679000000,1333761
NonBlockingReadAction.failedExecutionTimeUs,1754983173151000000,1754983220679000000,121916
NonBlockingReadAction.finalizedExecutionsCount,1754983173151000000,1754983220679000000,223
NonBlockingReadAction.finalizedExecutionTimeUs,1754983173151000000,1754983220679000000,376986
AWTEventQueue.dispatchTimeTotalNS,1754983173151000000,1754983220679000000,5173893931
NonBlockingReadAction.failedExecutionsCount,1754983173151000000,1754983220679000000,12
workspaceModel.on.before.changed.ms,1754983173151000000,1754983220679000000,10
workspaceModel.updates.ms,1754983173151000000,1754983220679000000,45
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1754983173151000000,1754983220679000000,72
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1754983173151000000,1754983220679000000,0
workspaceModel.to.snapshot.ms,1754983173151000000,1754983220679000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1754983173151000000,1754983220679000000,21
workspaceModel.init.bridges.ms,1754983173151000000,1754983220679000000,20
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754983173151000000,1754983220679000000,0
workspaceModel.pre.handlers.ms,1754983173151000000,1754983220679000000,1
workspaceModel.on.changed.ms,1754983173151000000,1754983220679000000,8
workspaceModel.workspaceFileIndexData.instances.count,1754983173151000000,1754983220679000000,1
workspaceModel.cachedValue.total.get.count,1754983173151000000,1754983220679000000,314
workspaceModel.updates.count,1754983173151000000,1754983220679000000,4
workspaceModel.cachedValueWithParameters.from.cache.count,1754983173151000000,1754983220679000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754983173151000000,1754983220679000000,5
workspaceModel.update.unloaded.entities.ms,1754983173151000000,1754983220679000000,0
workspaceModel.cachedValueWithParameters.clear.count,1754983173151000000,1754983220679000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1754983173151000000,1754983220679000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1754983173151000000,1754983220679000000,0
workspaceModel.cachedValue.calculated.count,1754983173151000000,1754983220679000000,17
workspaceModel.loading.total.ms,1754983173151000000,1754983220679000000,80
workspaceModel.workspaceFileIndexData.markDirty.ms,1754983173151000000,1754983220679000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1754983173151000000,1754983220679000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754983173151000000,1754983220679000000,94
workspaceModel.cachedValue.clear.count,1754983173151000000,1754983220679000000,0
workspaceModel.initializing.ms,1754983173151000000,1754983220679000000,20
workspaceModel.collect.changes.ms,1754983173151000000,1754983220679000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754983173151000000,1754983220679000000,56
workspaceModel.workspaceFileIndexData.init.ms,1754983173151000000,1754983220679000000,46
workspaceModel.check.recursive.update.ms,1754983173151000000,1754983220679000000,0
workspaceModel.replace.project.model.ms,1754983173151000000,1754983220679000000,0
workspaceModel.cachedValue.from.cache.count,1754983173151000000,1754983220679000000,297
workspaceModel.loading.from.cache.ms,1754983173151000000,1754983220679000000,76
workspaceModel.updates.precise.ms,1754983173151000000,1754983220679000000,5
workspaceModel.cachedValueWithParameters.total.get.count,1754983173151000000,1754983220679000000,0
workspaceModel.full.replace.project.model.ms,1754983173151000000,1754983220679000000,1
