# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.global.get.library.by.name.ms,1754983110516000000,1754983170611000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1754983110516000000,1754983170611000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1754983110516000000,1754983170611000000,0
workspaceModel.global.apply.state.to.project.ms,1754983110516000000,1754983170611000000,13
jps.save.changed.project.entities.ms,1754983110516000000,1754983170611000000,2
jps.global.get.library.ms,1754983110516000000,1754983170611000000,0
jps.load.initial.state.ms,1754983110516000000,1754983170611000000,6
jps.load.project.to.empty.storage.ms,1754983110516000000,1754983170611000000,48
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754983110516000000,1754983170611000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1754983110516000000,1754983170611000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1754983110516000000,1754983170611000000,0
jps.artifact.entities.serializer.save.entities.ms,1754983110516000000,1754983170611000000,0
jps.global.initialize.library.bridges.after.loading.ms,1754983110516000000,1754983170611000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1754983110516000000,1754983170611000000,60
jps.global.handle.before.change.events.ms,1754983110516000000,1754983170611000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754983110516000000,1754983170611000000,3
jps.artifact.entities.serializer.load.entities.ms,1754983110516000000,1754983170611000000,2
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754983110516000000,1754983170611000000,7
jps.app.storage.content.writer.save.component.ms,1754983110516000000,1754983170611000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1754983110516000000,1754983170611000000,0
jps.save.global.entities.ms,1754983110516000000,1754983170611000000,6
jps.library.entities.serializer.save.entities.ms,1754983110516000000,1754983170611000000,0
jps.apply.loaded.storage.ms,1754983110516000000,1754983170611000000,10
workspaceModel.mutableEntityStorage.resolve.ms,1754983110516000000,1754983170611000000,0
workspaceModel.load.cache.metadata.from.file.ms,1754983110516000000,1754983170611000000,13
workspaceModel.moduleManagerBridge.load.module.ms,1754983110516000000,1754983170611000000,0
jps.project.serializers.load.ms,1754983110516000000,1754983170611000000,22
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754983110516000000,1754983170611000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754983110516000000,1754983170611000000,2
jps.reload.project.entities.ms,1754983110516000000,1754983170611000000,0
jps.storage.jps.conf.reader.load.component.ms,1754983110516000000,1754983170611000000,9
workspaceModel.mutableEntityStorage.instances.count,1754983110516000000,1754983170611000000,72
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754983110516000000,1754983170611000000,0
jps.module.iml.entities.serializer.load.entities.ms,1754983110516000000,1754983170611000000,20
jps.facet.change.listener.before.change.events.ms,1754983110516000000,1754983170611000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1754983110516000000,1754983170611000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754983110516000000,1754983170611000000,0
jps.facet.change.listener.init.bridge.ms,1754983110516000000,1754983170611000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1754983110516000000,1754983170611000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1754983110516000000,1754983170611000000,19
jps.module.iml.entities.serializer.save.entities.ms,1754983110516000000,1754983170611000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1754983110516000000,1754983170611000000,0
jps.global.initialize.library.bridges.ms,1754983110516000000,1754983170611000000,18
workspaceModel.mutableEntityStorage.has.same.entities.ms,1754983110516000000,1754983170611000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1754983110516000000,1754983170611000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754983110516000000,1754983170611000000,0
jps.app.storage.content.reader.load.component.ms,1754983110516000000,1754983170611000000,2
jps.facet.change.listener.process.change.events.ms,1754983110516000000,1754983170611000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1754983110516000000,1754983170611000000,9
jps.global.get.libraries.ms,1754983110516000000,1754983170611000000,0
workspaceModel.global.updates.count,1754983110516000000,1754983170611000000,1
workspaceModel.moduleBridge.update.option.ms,1754983110516000000,1754983170611000000,0
jps.library.entities.serializer.load.entities.ms,1754983110516000000,1754983170611000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1754983110516000000,1754983170611000000,1
workspaceModel.do.save.caches.ms,1754983110516000000,1754983170611000000,91
workspaceModel.init.bridges.ms,1754983110516000000,1754983170611000000,21
workspaceModel.cachedValueWithParameters.clear.count,1754983110516000000,1754983170611000000,0
workspaceModel.cachedValue.clear.count,1754983110516000000,1754983170611000000,0
workspaceModel.on.changed.ms,1754983110516000000,1754983170611000000,10
workspaceModel.cachedValue.from.cache.count,1754983110516000000,1754983170611000000,539
workspaceModel.to.snapshot.ms,1754983110516000000,1754983170611000000,0
workspaceModel.updates.precise.ms,1754983110516000000,1754983170611000000,5
workspaceModel.entityStorageSnapshotImpl.instances.count,1754983110516000000,1754983170611000000,36
workspaceModel.full.replace.project.model.ms,1754983110516000000,1754983170611000000,2
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754983110516000000,1754983170611000000,0
workspaceModel.updates.count,1754983110516000000,1754983170611000000,7
workspaceModel.pre.handlers.ms,1754983110516000000,1754983170611000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1754983110516000000,1754983170611000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754983110516000000,1754983170611000000,14
workspaceModel.workspaceFileIndexData.init.ms,1754983110516000000,1754983170611000000,60
workspaceModel.workspaceFileIndexData.processFileSets.ms,1754983110516000000,1754983170611000000,0
workspaceModel.initializing.ms,1754983110516000000,1754983170611000000,21
workspaceModel.check.recursive.update.ms,1754983110516000000,1754983170611000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1754983110516000000,1754983170611000000,0
workspaceModel.cachedValue.total.get.count,1754983110516000000,1754983170611000000,565
workspaceModel.cachedValue.calculated.count,1754983110516000000,1754983170611000000,26
workspaceModel.collect.changes.ms,1754983110516000000,1754983170611000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1754983110516000000,1754983170611000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754983110516000000,1754983170611000000,165
workspaceModel.updates.ms,1754983110516000000,1754983170611000000,52
workspaceModel.cachedValueWithParameters.calculated.count,1754983110516000000,1754983170611000000,0
workspaceModel.loading.total.ms,1754983110516000000,1754983170611000000,94
workspaceModel.on.before.changed.ms,1754983110516000000,1754983170611000000,14
workspaceModel.replace.project.model.ms,1754983110516000000,1754983170611000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754983110516000000,1754983170611000000,58
workspaceModel.cachedValueWithParameters.from.cache.count,1754983110516000000,1754983170611000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1754983110516000000,1754983170611000000,98
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1754983110516000000,1754983170611000000,0
workspaceModel.workspaceFileIndexData.instances.count,1754983110516000000,1754983170611000000,2
workspaceModel.loading.from.cache.ms,1754983110516000000,1754983170611000000,90
workspaceModel.update.unloaded.entities.ms,1754983110516000000,1754983170611000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1754983110516000000,1754983170611000000,1357
VFS.contentStorage.recordsRead,1754983110516000000,1754983170611000000,26
VFS.contentStorage.recordsDeduplicated,1754983110516000000,1754983170611000000,0
VFS.contentStorage.recordsUncompressedSize,1754983110516000000,1754983170611000000,0
VFS.contentStorage.recordsReadSize,1754983110516000000,1754983170611000000,635649
VFS.fileByIdCache.misses,1754983110516000000,1754983170611000000,405
VFS.contentStorage.recordsStoredSize,1754983110516000000,1754983170611000000,0
FileNameCache.totalMisses,1754983110516000000,1754983170611000000,1152
VFS.contentStorage.recordsStored,1754983110516000000,1754983170611000000,0
VFS.fileByIdCache.hits,1754983110516000000,1754983170611000000,0
VFS.contentStorage.recordsStoredCompressed,1754983110516000000,1754983170611000000,0
VFS.contentStorage.recordsReadDecompressed,1754983110516000000,1754983170611000000,11
VFS.invertedFileNameIndex.requests,1754983110516000000,1754983170611000000,6
VFS.fileChildByName,1754983110516000000,1754983170611000000,19727
FileNameCache.queries,1754983110516000000,1754983170611000000,34048
cacheStateStorage.get.duration,1754983110516000000,1754983170611000000,54
cacheStateStorage.get.counter,1754983110516000000,1754983170611000000,38
cacheStateStorage.set.counter,1754983110516000000,1754983170611000000,14
cacheStateStorage.set.duration,1754983110516000000,1754983170611000000,14
FlushQueue.queueSizeMax,1754983110516000000,1754983170611000000,0
AWTEventQueue.dispatchTimeTotalNS,1754983110516000000,1754983170611000000,5390405631
NonBlockingReadAction.finalizedExecutionTimeUs,1754983110516000000,1754983170611000000,105550
FlushQueue.executionTimeAvgNs,1754983110516000000,1754983170611000000,15968.0
NonBlockingReadAction.failedExecutionsCount,1754983110516000000,1754983170611000000,6
AWTEventQueue.dispatchTimeAvgNs,1754983110516000000,1754983170611000000,110336.0
WriteAction.executionsCount,1754983110516000000,1754983170611000000,26
FlushQueue.queueSize90P,1754983110516000000,1754983170611000000,0
AWTEventQueue.dispatchTime90PNs,1754983110516000000,1754983170611000000,110591
FlushQueue.waitingTimeMaxNs,1754983110516000000,1754983170611000000,112127
FlushQueue.waitingTimeAvgNs,1754983110516000000,1754983170611000000,111872.0
AWTEventQueue.eventsDispatched,1754983110516000000,1754983170611000000,1
FlushQueue.executionTimeMaxNs,1754983110516000000,1754983170611000000,15999
ReadAction.executionsCount,1754983110516000000,1754983170611000000,34031
FlushQueue.waitingTime90PNs,1754983110516000000,1754983170611000000,112127
FlushQueue.queueSizeAvg,1754983110516000000,1754983170611000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1754983110516000000,1754983170611000000,161
FlushQueue.executionTime90PNs,1754983110516000000,1754983170611000000,15999
FlushQueue.tasksExecuted,1754983110516000000,1754983170611000000,1
NonBlockingReadAction.failedExecutionTimeUs,1754983110516000000,1754983170611000000,110005
AWTEventQueue.dispatchTimeMaxNs,1754983110516000000,1754983170611000000,110591
parser.XML.size.bytes,1754983110516000000,1754983170611000000,1298
writeAction.wait.ms,1754983110516000000,1754983170611000000,5
writeAction.max.wait.ms,1754983110516000000,1754983170611000000,1
writeAction.count,1754983110516000000,1754983170611000000,28
writeAction.median.wait.ms,1754983110516000000,1754983170611000000,0
DiskQueryRelay.tasksExecuted,1754983110516000000,1754983170611000000,621
DiskQueryRelay.taskWaitingTotalTimeUs,1754983110516000000,1754983170611000000,305235
parser.JAVA.time.ns,1754983110516000000,1754983170611000000,50926751
parser.XML.time.ns,1754983110516000000,1754983170611000000,5665375
lexer.XML.size.bytes,1754983110516000000,1754983170611000000,1298
lexer.JAVA.time.ns,1754983110516000000,1754983170611000000,7892873
lexer.XML.time.ns,1754983110516000000,1754983170611000000,472708
DiskQueryRelay.taskExecutionTotalTimeUs,1754983110516000000,1754983170611000000,337657
lexer.JAVA.size.bytes,1754983110516000000,1754983170611000000,15389
DiskQueryRelay.tasksRequested,1754983110516000000,1754983170611000000,1360
parser.JAVA.size.bytes,1754983110516000000,1754983170611000000,15389
JVM.maxThreadCount,1754983170611000000,1754983170755000000,132
JVM.usedHeapBytes,1754983170611000000,1754983170755000000,339313336
MEM.ramPlusSwapMinusFileMappingsBytes,1754983170611000000,1754983170755000000,1426061120
OS.loadAverage,1754983170611000000,1754983170755000000,2.6884765625
JVM.totalTimeToSafepointsMs,1754983170611000000,1754983170755000000,0
JVM.usedNativeBytes,1754983170611000000,1754983170755000000,422506656
JVM.totalTimeAtSafepointsMs,1754983170611000000,1754983170755000000,0
JVM.totalBytesAllocated,1754983170611000000,1754983170755000000,7100520
MEM.ramBytes,1754983170611000000,1754983170755000000,1854521344
MEM.fileMappingsRamBytes,1754983170611000000,1754983170755000000,468025344
JVM.GC.collectionTimesMs,1754983170611000000,1754983170755000000,0
JVM.newThreadsCount,1754983170611000000,1754983170755000000,4
JVM.maxHeapBytes,1754983170611000000,1754983170755000000,2147483648
JVM.totalDirectByteBuffersBytes,1754983170611000000,1754983170755000000,32969126
MEM.ramMinusFileMappingsBytes,1754983170611000000,1754983170755000000,1313144832
JVM.GC.collections,1754983170611000000,1754983170755000000,0
JVM.threadCount,1754983170611000000,1754983170755000000,118
JVM.committedHeapBytes,1754983170611000000,1754983170755000000,636485632
JVM.totalSafepointCount,1754983170611000000,1754983170755000000,6
JVM.totalCpuTimeMs,1754983170611000000,1754983170755000000,152
compiler.ArtifactManagerBridge.initBridges.ms,1754983170611000000,1754983170755000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1754983170611000000,1754983170755000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1754983170611000000,1754983170755000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1754983170611000000,1754983170755000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1754983170611000000,1754983170755000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1754983170611000000,1754983170755000000,0
compiler.ArtifactManagerBridge.commit.ms,1754983170611000000,1754983170755000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1754983170611000000,1754983170755000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1754983170611000000,1754983170755000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1754983170611000000,1754983170755000000,0
Indexes.entries.lookupDurationMaxMs,1754983170611000000,1754983170755000000,0.0
Indexes.entries.lookupDuration90PMs,1754983170611000000,1754983170755000000,0.0
Indexes.stubs.lookupDuration90PMs,1754983170611000000,1754983170755000000,0.0
Indexes.stubs.lookupDurationAvgMs,1754983170611000000,1754983170755000000,0.0
Indexes.entries.lookups,1754983170611000000,1754983170755000000,0
Indexes.stubs.lookups,1754983170611000000,1754983170755000000,0
Indexing.totalTimeIndexersSleptMs,1754983170611000000,1754983170755000000,0
Indexing.writesQueuedMin,1754983170611000000,1754983170755000000,9223372036854775807
Indexes.allKeys.lookupDurationAvgMs,1754983170611000000,1754983170755000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1754983170611000000,1754983170755000000,0
Indexing.writesQueuedMax,1754983170611000000,1754983170755000000,0
Indexes.entries.lookupDurationAvgMs,1754983170611000000,1754983170755000000,0.0
Indexes.allKeys.lookups,1754983170611000000,1754983170755000000,0
Indexes.allKeys.lookupDuration90PMs,1754983170611000000,1754983170755000000,0.0
Indexes.stubs.lookupDurationMaxMs,1754983170611000000,1754983170755000000,0.0
Indexing.cache.totalCacheEvicted,1754983170611000000,1754983170755000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1754983170611000000,1754983170755000000,0
Indexing.cache.totalCacheMisses,1754983170611000000,1754983170755000000,0
Indexing.cache.totalCacheAccesses,1754983170611000000,1754983170755000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1754983170611000000,1754983170755000000,0
Indexes.allKeys.lookupDurationMaxMs,1754983170611000000,1754983170755000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1754983170611000000,1754983170755000000,27279360
DirectByteBufferAllocator.reclaimed,1754983170611000000,1754983170755000000,14
FileChannelInterruptsRetryer.totalRetriedAttempts,1754983170611000000,1754983170755000000,0
DirectByteBufferAllocator.misses,1754983170611000000,1754983170755000000,0
FilePageCache.maxCacheSizeInBytes,1754983170611000000,1754983170755000000,224411648
FilePageCache.disposedBuffers,1754983170611000000,1754983170755000000,14
FilePageCache.totalPageDisposalsUs,1754983170611000000,1754983170755000000,0
FilePageCache.pageHits,1754983170611000000,1754983170755000000,0
StorageLockContext.competingThreads.max,1754983170611000000,1754983170755000000,0
FilePageCache.maxRegisteredFiles,1754983170611000000,1754983170755000000,538
FilePageCache.capacityInBytes,1754983170611000000,1754983170755000000,629145600
FilePageCache.totalPageLoadsUs,1754983170611000000,1754983170755000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1754983170611000000,1754983170755000000,0
StorageLockContext.competingThreads.90P,1754983170611000000,1754983170755000000,0
FilePageCache.uncachedFileAccess,1754983170611000000,1754983170755000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1754983170611000000,1754983170755000000,69238784
StorageLockContext.competingThreads.avg,1754983170611000000,1754983170755000000,0.0
FilePageCache.pageFastCacheHits,1754983170611000000,1754983170755000000,0
DirectByteBufferAllocator.disposed,1754983170611000000,1754983170755000000,0
FilePageCache.pageLoads,1754983170611000000,1754983170755000000,0
DirectByteBufferAllocator.hits,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.entities.ms,1754983170611000000,1754983170755000000,0
workspaceModel.global.updates.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1754983170611000000,1754983170755000000,0
workspaceModel.save.cache.to.file.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleBridge.before.changed.ms,1754983170611000000,1754983170755000000,0
jps.project.serializers.save.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1754983170611000000,1754983170755000000,0
jps.global.handle.changed.events.ms,1754983170611000000,1754983170755000000,0
workspaceModel.orphan.listener.update.ms,1754983170611000000,1754983170755000000,0
workspaceModel.sync.entities.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754983170611000000,1754983170755000000,0
workspaceModel.load.cache.from.file.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754983170611000000,1754983170755000000,0
jps.global.get.library.by.name.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1754983170611000000,1754983170755000000,0
workspaceModel.global.apply.state.to.project.ms,1754983170611000000,1754983170755000000,0
jps.save.changed.project.entities.ms,1754983170611000000,1754983170755000000,0
jps.global.get.library.ms,1754983170611000000,1754983170755000000,0
jps.load.initial.state.ms,1754983170611000000,1754983170755000000,0
jps.load.project.to.empty.storage.ms,1754983170611000000,1754983170755000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1754983170611000000,1754983170755000000,0
jps.artifact.entities.serializer.save.entities.ms,1754983170611000000,1754983170755000000,0
jps.global.initialize.library.bridges.after.loading.ms,1754983170611000000,1754983170755000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1754983170611000000,1754983170755000000,0
jps.global.handle.before.change.events.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754983170611000000,1754983170755000000,0
jps.artifact.entities.serializer.load.entities.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754983170611000000,1754983170755000000,0
jps.app.storage.content.writer.save.component.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1754983170611000000,1754983170755000000,0
jps.save.global.entities.ms,1754983170611000000,1754983170755000000,0
jps.library.entities.serializer.save.entities.ms,1754983170611000000,1754983170755000000,0
jps.apply.loaded.storage.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1754983170611000000,1754983170755000000,0
workspaceModel.load.cache.metadata.from.file.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1754983170611000000,1754983170755000000,0
